STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        691;2023030703;    3;   3.3;  91.0;eor
        691;2023030704;    3;   3.0;  90.0;eor
        691;2023030705;    3;   2.8;  88.0;eor
        691;2023030706;    3;   2.8;  83.0;eor
        691;2023030707;    3;   2.9;  79.0;eor
        691;2023030708;    3;   3.5;  78.0;eor
        691;2023030709;    3;   3.7;  77.0;eor
        691;2023030710;    3;   3.9;  76.0;eor
        691;2023030711;    3;   0.8;  92.0;eor
        691;2023030712;    3;   4.1;  82.0;eor
        691;2023030713;    3;   4.3;  74.0;eor
        691;2023030714;    3;   5.0;  60.0;eor
        691;2023030715;    3;   4.8;  56.0;eor
        691;2023030716;    3;   3.1;  71.0;eor
        691;2023030717;    3;   2.1;  78.0;eor
        691;2023030718;    3;   1.8;  83.0;eor
        691;2023030719;    3;   0.1;  88.0;eor
        691;2023030720;    3;  -0.6;  90.0;eor
        691;2023030721;    3;  -0.7;  89.0;eor
        691;2023030722;    3;  -1.4;  91.0;eor
        691;2023030723;    3;  -1.2;  92.0;eor
        691;2023030800;    3;  -2.4;  95.0;eor
        691;2023030801;    3;  -2.0;  93.0;eor
        691;2023030802;    3;  -1.5;  93.0;eor
        691;2023030803;    3;  -1.2;  94.0;eor
        691;2023030804;    3;  -0.8;  92.0;eor
        691;2023030805;    3;  -1.0;  92.0;eor
        691;2023030806;    3;  -1.3;  92.0;eor
        691;2023030807;    3;  -0.9;  93.0;eor
        691;2023030808;    3;  -0.2;  91.0;eor
        691;2023030809;    3;   0.5;  88.0;eor
        691;2023030810;    3;   1.4;  82.0;eor
        691;2023030811;    3;   2.1;  79.0;eor
        691;2023030812;    3;   2.9;  77.0;eor
        691;2023030813;    3;   3.1;  75.0;eor
        691;2023030814;    3;   3.2;  69.0;eor
        691;2023030815;    3;   3.4;  65.0;eor
        691;2023030816;    3;   3.4;  65.0;eor
        691;2023030817;    3;   3.1;  69.0;eor
        691;2023030818;    3;   2.9;  71.0;eor
        691;2023030819;    3;   1.4;  83.0;eor
        691;2023030820;    3;   1.1;  84.0;eor
        691;2023030821;    3;   0.8;  85.0;eor
        691;2023030822;    3;   0.7;  85.0;eor
        691;2023030823;    3;   0.8;  85.0;eor
        691;2023030900;    3;   0.8;  86.0;eor
        691;2023030901;    3;   0.5;  90.0;eor
        691;2023030902;    3;   0.4;  91.0;eor
        691;2023030903;    3;   0.3;  92.0;eor
        691;2023030904;    3;   0.5;  91.0;eor
        691;2023030905;    3;   0.3;  92.0;eor
        691;2023030906;    3;   0.2;  93.0;eor
        691;2023030907;    3;   0.2;  93.0;eor
        691;2023030908;    3;   0.4;  91.0;eor
        691;2023030909;    3;   1.0;  88.0;eor
        691;2023030910;    3;   1.7;  83.0;eor
        691;2023030911;    3;   1.9;  81.0;eor
        691;2023030912;    3;   2.3;  79.0;eor
        691;2023030913;    3;   2.6;  77.0;eor
        691;2023030914;    3;   2.8;  78.0;eor
        691;2023030915;    3;   2.8;  80.0;eor
        691;2023030916;    3;   2.4;  84.0;eor
        691;2023030917;    3;   1.9;  90.0;eor
        691;2023030918;    3;   1.3;  95.0;eor
        691;2023030919;    3;   1.1;  95.0;eor
        691;2023030920;    3;   0.7;  96.0;eor
        691;2023030921;    3;   0.2;  98.0;eor
        691;2023030922;    3;   0.3;  99.0;eor
        691;2023030923;    3;   0.3;  98.0;eor
        691;2023031000;    3;   0.3;  98.0;eor
        691;2023031001;    3;   0.5;  95.0;eor
        691;2023031002;    3;   0.5;  95.0;eor
        691;2023031003;    3;   0.6;  94.0;eor
        691;2023031004;    3;   0.6;  95.0;eor
        691;2023031005;    3;   0.5;  96.0;eor
        691;2023031006;    3;   0.3;  96.0;eor
        691;2023031007;    3;   0.3;  96.0;eor
        691;2023031008;    3;   0.1;  99.0;eor
        691;2023031009;    3;   0.4;  98.0;eor
        691;2023031010;    3;   0.6;  93.0;eor
        691;2023031011;    3;   1.0;  90.0;eor
        691;2023031012;    3;   1.3;  88.0;eor
        691;2023031013;    3;   1.4;  87.0;eor
        691;2023031014;    3;   1.3;  89.0;eor
        691;2023031015;    3;   0.8;  92.0;eor
        691;2023031016;    3;   0.6;  95.0;eor
        691;2023031017;    3;   0.6;  96.0;eor
        691;2023031018;    3;   0.7;  95.0;eor
        691;2023031019;    3;   0.5;  96.0;eor
        691;2023031020;    3;   0.3;  95.0;eor
        691;2023031021;    3;   0.2;  96.0;eor
        691;2023031022;    3;   0.1;  95.0;eor
        691;2023031023;    3;   0.1;  96.0;eor
        691;2023031100;    3;   0.0;  92.0;eor
        691;2023031101;    3;   0.0;  95.0;eor
        691;2023031102;    3;  -0.5;  94.0;eor
        691;2023031103;    3;  -0.4;  90.0;eor
        691;2023031104;    3;  -0.2;  93.0;eor
        691;2023031105;    3;  -0.3;  92.0;eor
        691;2023031106;    3;  -2.0;  88.0;eor
        691;2023031107;    3;  -2.3;  86.0;eor
        691;2023031108;    3;  -1.7;  82.0;eor
        691;2023031109;    3;  -0.7;  80.0;eor
        691;2023031110;    3;   0.7;  75.0;eor
        691;2023031111;    3;   1.8;  74.0;eor
        691;2023031112;    3;   3.1;  65.0;eor
        691;2023031113;    3;   3.2;  67.0;eor
        691;2023031114;    3;   3.8;  65.0;eor
        691;2023031115;    3;   4.0;  67.0;eor
        691;2023031116;    3;   3.9;  66.0;eor
        691;2023031117;    3;   3.8;  66.0;eor
        691;2023031118;    3;   3.0;  69.0;eor
        691;2023031119;    3;   1.0;  92.0;eor
        691;2023031120;    3;   0.8;  89.0;eor
        691;2023031121;    3;   0.0;  84.0;eor
        691;2023031122;    3;  -0.5;  84.0;eor
        691;2023031123;    3;  -1.8;  88.0;eor
        691;2023031200;    3;  -1.3;  89.0;eor
        691;2023031201;    3;  -1.6;  89.0;eor
        691;2023031202;    3;  -2.8;  91.0;eor
        691;2023031203;    3;  -2.5;  94.0;eor
        691;2023031204;    3;  -3.0;  94.0;eor
        691;2023031205;    3;  -2.4;  92.0;eor
        691;2023031206;    3;  -1.2;  84.0;eor
        691;2023031207;    3;  -0.9;  82.0;eor
        691;2023031208;    3;   0.4;  74.0;eor
        691;2023031209;    3;   1.2;  72.0;eor
        691;2023031210;    3;   2.4;  68.0;eor
        691;2023031211;    3;   3.1;  68.0;eor
        691;2023031212;    3;   1.7;  88.0;eor
        691;2023031213;    3;   1.5;  95.0;eor
        691;2023031214;    3;   2.2;  95.0;eor
        691;2023031215;    3;   2.9;  96.0;eor
        691;2023031216;    3;   3.9;  97.0;eor
        691;2023031217;    3;   4.5;  99.0;eor
        691;2023031218;    3;   4.9;  99.0;eor
        691;2023031219;    3;   5.9;  97.0;eor
        691;2023031220;    3;   5.9;  94.0;eor
        691;2023031221;    3;   6.2;  95.0;eor
        691;2023031222;    3;   6.9;  88.0;eor
        691;2023031223;    3;   7.1;  88.0;eor
        691;2023031300;    3;   7.6;  88.0;eor
        691;2023031301;    3;   7.6;  88.0;eor
        691;2023031302;    3;   8.1;  88.0;eor
        691;2023031303;    3;   8.0;  89.0;eor
        691;2023031304;    3;   7.9;  95.0;eor
        691;2023031305;    3;   8.3;  96.0;eor
        691;2023031306;    3;   9.3;  96.0;eor
        691;2023031307;    3;  10.4;  95.0;eor
        691;2023031308;    3;  11.6;  92.0;eor
        691;2023031309;    3;  12.6;  85.0;eor
        691;2023031310;    3;  13.0;  85.0;eor
        691;2023031311;    3;  13.6;  82.0;eor
        691;2023031312;    3;  15.4;  69.0;eor
        691;2023031313;    3;  15.6;  64.0;eor
        691;2023031314;    3;  16.7;  60.0;eor
        691;2023031315;    3;  17.1;  60.0;eor
        691;2023031316;    3;  16.2;  58.0;eor
        691;2023031317;    3;  15.5;  61.0;eor
        691;2023031318;    3;  13.1;  70.0;eor
        691;2023031319;    3;  12.3;  70.0;eor
        691;2023031320;    3;  10.8;  72.0;eor
        691;2023031321;    3;  10.4;  77.0;eor
        691;2023031322;    3;   9.6;  84.0;eor
        691;2023031323;    3;  10.0;  87.0;eor
        691;2023031400;    3;   9.7;  88.0;eor
        691;2023031401;    3;  10.2;  84.0;eor
        691;2023031402;    3;  10.4;  86.0;eor
        691;2023031403;    3;  10.8;  82.0;eor
        691;2023031404;    3;  10.9;  81.0;eor
        691;2023031405;    3;  10.4;  83.0;eor
        691;2023031406;    3;   9.1;  84.0;eor
        691;2023031407;    3;   9.7;  83.0;eor
        691;2023031408;    3;  10.6;  79.0;eor
        691;2023031409;    3;  10.3;  81.0;eor
        691;2023031410;    3;   4.5;  86.0;eor
        691;2023031411;    3;   4.0;  87.0;eor
        691;2023031412;    3;   4.9;  80.0;eor
        691;2023031413;    3;   6.0;  64.0;eor
        691;2023031414;    3;   6.0;  58.0;eor
        691;2023031415;    3;   5.5;  58.0;eor
        691;2023031416;    3;   5.6;  56.0;eor
        691;2023031417;    3;   5.0;  62.0;eor
        691;2023031418;    3;   3.0;  75.0;eor
        691;2023031419;    3;   2.2;  76.0;eor
        691;2023031420;    3;   2.3;  78.0;eor
        691;2023031421;    3;   1.2;  82.0;eor
        691;2023031422;    3;  -0.1;  87.0;eor
        691;2023031423;    3;   0.6;  86.0;eor
        691;2023031500;    3;   0.2;  84.0;eor
        691;2023031501;    3;   0.3;  84.0;eor
        691;2023031502;    3;   1.6;  82.0;eor
        691;2023031503;    3;   1.4;  90.0;eor
        691;2023031504;    3;   1.4;  90.0;eor
        691;2023031505;    3;  -0.1;  93.0;eor
        691;2023031506;    3;  -1.3;  95.0;eor
        691;2023031507;    3;   0.5;  91.0;eor
        691;2023031508;    3;   2.4;  81.0;eor
        691;2023031509;    3;   4.7;  70.0;eor
        691;2023031510;    3;   5.4;  64.0;eor
        691;2023031511;    3;   0.5;  95.0;eor
        691;2023031512;    3;   2.1;  87.0;eor
        691;2023031513;    3;   3.9;  77.0;eor
        691;2023031514;    3;   5.2;  72.0;eor
        691;2023031515;    3;   6.4;  66.0;eor
        691;2023031516;    3;   6.6;  63.0;eor
        691;2023031517;    3;   5.3;  69.0;eor
        691;2023031518;    3;   4.1;  68.0;eor
        691;2023031519;    3;   3.6;  71.0;eor
        691;2023031520;    3;   1.1;  80.0;eor
        691;2023031521;    3;   1.2;  83.0;eor
        691;2023031522;    3;   0.3;  86.0;eor
        691;2023031523;    3;   0.3;  82.0;eor
        691;2023031600;    3;  -0.2;  82.0;eor
        691;2023031601;    3;  -0.2;  78.0;eor
        691;2023031602;    3;  -0.9;  79.0;eor
        691;2023031603;    3;   0.2;  74.0;eor
        691;2023031604;    3;   0.0;  75.0;eor
        691;2023031605;    3;   0.1;  79.0;eor
        691;2023031606;    3;   1.1;  73.0;eor
        691;2023031607;    3;   1.4;  73.0;eor
        691;2023031608;    3;   3.2;  68.0;eor
        691;2023031609;    3;   5.1;  64.0;eor
        691;2023031610;    3;   6.8;  56.0;eor
        691;2023031611;    3;   7.4;  56.0;eor
        691;2023031612;    3;   8.8;  52.0;eor
        691;2023031613;    3;   8.7;  53.0;eor
        691;2023031614;    3;   8.6;  52.0;eor
        691;2023031615;    3;   8.8;  51.0;eor
        691;2023031616;    3;   8.6;  51.0;eor
        691;2023031617;    3;   8.4;  51.0;eor
        691;2023031618;    3;   7.4;  54.0;eor
        691;2023031619;    3;   6.8;  54.0;eor
        691;2023031620;    3;   6.5;  54.0;eor
        691;2023031621;    3;   6.3;  57.0;eor
        691;2023031622;    3;   6.2;  60.0;eor
        691;2023031623;    3;   5.6;  65.0;eor
        691;2023031700;    3;   5.5;  67.0;eor
        691;2023031701;    3;   5.2;  69.0;eor
        691;2023031702;    3;   5.1;  70.0;eor
        691;2023031703;    3;   4.8;  71.0;eor
        691;2023031704;    3;   4.3;  73.0;eor
        691;2023031705;    3;   3.9;  75.0;eor
        691;2023031706;    3;   3.9;  75.0;eor
        691;2023031707;    3;   5.0;  71.0;eor
        691;2023031708;    3;   7.4;  65.0;eor
        691;2023031709;    3;   9.5;  61.0;eor
        691;2023031710;    3;  12.5;  54.0;eor
        691;2023031711;    3;  13.6;  50.0;eor
        691;2023031712;    3;  14.3;  49.0;eor
        691;2023031713;    3;  15.2;  49.0;eor
        691;2023031714;    3;  14.8;  51.0;eor
        691;2023031715;    3;  14.8;  55.0;eor
        691;2023031716;    3;  14.5;  57.0;eor
        691;2023031717;    3;  13.8;  58.0;eor
        691;2023031718;    3;  11.7;  65.0;eor
        691;2023031719;    3;  13.1;  59.0;eor
        691;2023031720;    3;  12.6;  62.0;eor
        691;2023031721;    3;  12.1;  63.0;eor
        691;2023031722;    3;  11.1;  68.0;eor
        691;2023031723;    3;  10.7;  69.0;eor
        691;2023031800;    3;  11.7;  66.0;eor
        691;2023031801;    3;  11.0;  72.0;eor
        691;2023031802;    3;   9.9;  81.0;eor
        691;2023031803;    3;   9.4;  85.0;eor
        691;2023031804;    3;  10.5;  81.0;eor
        691;2023031805;    3;  10.6;  80.0;eor
        691;2023031806;    3;   9.0;  87.0;eor
        691;2023031807;    3;  10.2;  84.0;eor
        691;2023031808;    3;  10.7;  83.0;eor
        691;2023031809;    3;  11.3;  82.0;eor
        691;2023031810;    3;  12.7;  79.0;eor
        691;2023031811;    3;  13.6;  75.0;eor
        691;2023031812;    3;  14.3;  73.0;eor
        691;2023031813;    3;  15.1;  67.0;eor
        691;2023031814;    3;  16.3;  63.0;eor
        691;2023031815;    3;  15.7;  64.0;eor
        691;2023031816;    3;  15.7;  64.0;eor
        691;2023031817;    3;  13.2;  74.0;eor
        691;2023031818;    3;  12.4;  76.0;eor
        691;2023031819;    3;  12.5;  78.0;eor
        691;2023031820;    3;  12.1;  82.0;eor
        691;2023031821;    3;  11.4;  87.0;eor
        691;2023031822;    3;  10.9;  84.0;eor
        691;2023031823;    3;   9.8;  92.0;eor
        691;2023031900;    3;   8.8;  97.0;eor
        691;2023031901;    3;   8.6;  98.0;eor
        691;2023031902;    3;   8.3;  96.0;eor
        691;2023031903;    3;   8.7;  94.0;eor
        691;2023031904;    3;   8.5;  95.0;eor
        691;2023031905;    3;   8.3;  95.0;eor
        691;2023031906;    3;   8.2;  95.0;eor
        691;2023031907;    3;   9.3;  91.0;eor
        691;2023031908;    3;  10.1;  91.0;eor
        691;2023031909;    3;  11.5;  86.0;eor
        691;2023031910;    3;  14.0;  74.0;eor
        691;2023031911;    3;  13.9;  69.0;eor
        691;2023031912;    3;  13.6;  72.0;eor
        691;2023031913;    3;  13.2;  80.0;eor
        691;2023031914;    3;  14.7;  68.0;eor
        691;2023031915;    3;  15.0;  64.0;eor
        691;2023031916;    3;  14.5;  64.0;eor
        691;2023031917;    3;  13.6;  67.0;eor
        691;2023031918;    3;  10.6;  75.0;eor
        691;2023031919;    3;   9.5;  83.0;eor
        691;2023031920;    3;   8.2;  87.0;eor
        691;2023031921;    3;   8.8;  90.0;eor
        691;2023031922;    3;   7.9;  95.0;eor
        691;2023031923;    3;   8.1;  94.0;eor
        691;2023032000;    3;   8.7;  93.0;eor
        691;2023032001;    3;   8.9;  93.0;eor
        691;2023032002;    3;   9.0;  83.0;eor
        691;2023032003;    3;   8.5;  85.0;eor
        691;2023032004;    3;   8.0;  86.0;eor
        691;2023032005;    3;   8.0;  89.0;eor
        691;2023032006;    3;   8.1;  89.0;eor
        691;2023032007;    3;   8.4;  84.0;eor
        691;2023032008;    3;   8.6;  79.0;eor
        691;2023032009;    3;   9.0;  75.0;eor
        691;2023032010;    3;   9.6;  74.0;eor
        691;2023032011;    3;   9.8;  70.0;eor
        691;2023032012;    3;  10.5;  65.0;eor
        691;2023032013;    3;  10.6;  64.0;eor
        691;2023032014;    3;  10.6;  65.0;eor
        691;2023032015;    3;   9.9;  68.0;eor
        691;2023032016;    3;   9.1;  75.0;eor
        691;2023032017;    3;   9.2;  72.0;eor
        691;2023032018;    3;   8.0;  83.0;eor
        691;2023032019;    3;   7.7;  86.0;eor
        691;2023032020;    3;   7.6;  90.0;eor
        691;2023032021;    3;   7.3;  95.0;eor
        691;2023032022;    3;   7.3;  97.0;eor
        691;2023032023;    3;   7.5;  97.0;eor
        691;2023032100;    3;   7.7;  98.0;eor
        691;2023032101;    3;   7.8;  98.0;eor
        691;2023032102;    3;   8.0;  98.0;eor
        691;2023032103;    3;   8.1;  98.0;eor
        691;2023032104;    3;   8.2;  98.0;eor
        691;2023032105;    3;   8.5;  97.0;eor
        691;2023032106;    3;   8.6;  95.0;eor
        691;2023032107;    3;   9.1;  93.0;eor
        691;2023032108;    3;   9.4;  93.0;eor
        691;2023032109;    3;   9.6;  93.0;eor
        691;2023032110;    3;  10.1;  89.0;eor
        691;2023032111;    3;  10.1;  93.0;eor
        691;2023032112;    3;  10.7;  92.0;eor
        691;2023032113;    3;  10.3;  93.0;eor
        691;2023032114;    3;  10.3;  90.0;eor
        691;2023032115;    3;  10.8;  89.0;eor
        691;2023032116;    3;  10.9;  88.0;eor
        691;2023032117;    3;  10.8;  88.0;eor
        691;2023032118;    3;  10.3;  89.0;eor
        691;2023032119;    3;  10.6;  88.0;eor
        691;2023032120;    3;  10.8;  81.0;eor
        691;2023032121;    3;  10.1;  83.0;eor
        691;2023032122;    3;   9.4;  85.0;eor
        691;2023032123;    3;   9.2;  87.0;eor
        691;2023032200;    3;   9.3;  86.0;eor
        691;2023032201;    3;   8.6;  89.0;eor
        691;2023032202;    3;   9.2;  88.0;eor
        691;2023032203;    3;  10.1;  82.0;eor
        691;2023032204;    3;  10.0;  82.0;eor
        691;2023032205;    3;   9.7;  83.0;eor
        691;2023032206;    3;   9.9;  82.0;eor
        691;2023032207;    3;  10.6;  82.0;eor
        691;2023032208;    3;  11.3;  79.0;eor
        691;2023032209;    3;  12.6;  73.0;eor
        691;2023032210;    3;  12.6;  70.0;eor
        691;2023032211;    3;  12.8;  68.0;eor
        691;2023032212;    3;  13.0;  65.0;eor
        691;2023032213;    3;  11.7;  78.0;eor
        691;2023032214;    3;  12.3;  73.0;eor
        691;2023032215;    3;  12.1;  73.0;eor
        691;2023032216;    3;  11.5;  76.0;eor
        691;2023032217;    3;  11.8;  75.0;eor
        691;2023032218;    3;  11.4;  76.0;eor
        691;2023032219;    3;  11.3;  77.0;eor
        691;2023032220;    3;  11.7;  74.0;eor
        691;2023032221;    3;  11.6;  76.0;eor
